21843889,FR940928-2-00055,0.0
21843889,FBIS3-26827,0.01
21843889,LA011390-0057,0.98
21843889,FR940112-0-00028,0.01
21843889,FT923-4524,0.01
21843889,FR940803-0-00023,0.0
21843889,FBIS4-20504,0.46
41956890,FR940831-0-00042,0.03
41956890,FT922-5589,0.07
41956890,FBIS4-60045,0.48
41956890,FT923-4524,0.31
41956890,LA011390-0057,0.98
41956890,LA052889-0055,0.15
41956890,FT944-1859,0.09
41956890,FBIS4-4046,0.08
35391158,FT943-14999,0.01
35391158,LA011390-0057,0.29
35391158,FT923-4524,0.01
35391158,FBIS3-27579,0.29
35391158,FBIS3-67,0.0
35391158,FBIS3-13402,0.0
35391158,LA121489-0058,0.0
35391158,LA053190-0004,0.0
40282594,FT923-4524,0.0
40282594,LA051390-0183,0.5
40282594,LA102890-0131,1.0
40282594,LA011390-0057,1.0
40282594,LA020390-0129,0.5
40282594,FR940727-0-00065,0.0
40282594,FBIS4-12755,0.3
6342275,FT923-4524,0.0
6342275,LA031190-0123,0.0
6342275,LA032689-0053,0.0
6342275,FR940721-2-00068,0.0
6342275,LA022190-0007,1.0
6342275,LA011390-0057,1.0
6342275,LA061790-0133,1.0
39019386,FT923-4524,0.01
39019386,LA101089-0093,0.02
39019386,FR940217-2-00107,0.03
39019386,LA011390-0057,0.9
39019386,FBIS4-30194,0.13
39019386,FT942-9248,0.04
39019386,FBIS3-52276,0.76
39019386,FR940831-0-00041,0.02
38501462,FR940831-0-00045,0.0
38501462,FT922-6046,0.0
38501462,LA041590-0086,1.0
38501462,LA041590-0104,0.01
38501462,FT923-4524,0.91
38501462,LA011390-0057,1.0
38501462,FT911-1964,0.04
38501462,LA061690-0123,0.11
41455180,FT942-10612,0.0
41455180,FT941-8360,0.34
41455180,FBIS4-57106,0.1
41455180,FT923-4524,0.8
41455180,FBIS4-43160,0.15
41455180,FBIS4-10302,0.9
41455180,LA011390-0057,0.94
41455180,FR940721-0-00065,0.0
41071497,FR941107-0-00034,0.0
41071497,FR940207-0-00015,0.0
41071497,FT923-4524,0.0
41071497,LA011390-0057,1.0
41071497,FBIS4-12753,0.0
41071497,FBIS3-35531,0.0
41071497,LA080589-0115,0.0
40963627,LA011089-0104,1.0
40963627,LA011390-0057,1.0
40963627,FBIS3-45043,0.0
40963627,FBIS4-49089,0.0
40963627,FT923-4524,0.0
40963627,FR940323-1-00010,0.0
40963627,FBIS4-50680,0.5
40963627,FBIS4-36664,0.0
38444257,FBIS4-5349,0.02
38444257,FBIS3-2575,0.0
38444257,LA011390-0057,1.0
38444257,FR940112-0-00037,0.0
38444257,FT923-4524,0.19
38444257,FBIS4-6790,0.13
38444257,FR940707-1-00010,0.0
21968807,FR940207-1-00018,0.0
21968807,FR940527-2-00086,0.01
21968807,FBIS3-59360,0.79
21968807,FR940112-0-00036,0.03
21968807,FT923-4524,0.7
21968807,LA011390-0057,1.0
21968807,FBIS3-24053,0.8
21968807,FBIS4-58674,0.81
33519110,FT923-4524,0.5
33519110,FBIS3-5391,0.5
33519110,FBIS3-22987,0.7
33519110,FBIS4-31639,0.2
33519110,LA011390-0057,1.0
33519110,FBIS4-58957,0.42
33519110,FT922-9895,0.1
33519110,FBIS4-42990,0.12
41662362,LA011390-0057,0.9
41662362,FBIS4-50243,0.03
41662362,FBIS4-58201,0.67
41662362,LA030289-0068,0.9
41662362,FT923-4524,0.0
41662362,FT943-6618,0.23
41662362,LA101290-0050,0.23
38785661,FR940831-0-00044,0.19
