32909484,LA112690-0001,0.36
32909484,LA122189-0163,0.06
32909484,LA121590-0108,0.9
32909484,FR940525-1-00004,0.31
32909484,LA121890-0088,0.26
32909484,FR940516-1-00082,0.2
32909484,FT924-6108,0.5
37953692,LA112690-0001,0.05
37953692,FR940804-0-00018,0.09
37953692,FR941006-1-00137,0.01
37953692,FBIS3-26868,0.01
37953692,LA032389-0050,0.05
37953692,LA121590-0108,0.99
37953692,FR940725-0-00083,0.79
37953692,LA111390-0098,0.17
42775365,LA042990-0138,0.0
42775365,LA121590-0108,1.0
42775365,LA011690-0088,0.0
42775365,FT934-3768,1.0
42775365,LA112690-0001,0.0
42775365,FR941110-1-00018,1.0
42775365,FR940627-0-00149,1.0
42775365,LA030389-0055,1.0
41666244,LA081690-0244,0.7
41666244,LA121590-0108,1.0
41666244,LA112690-0001,0.0
41666244,FBIS3-22119,0.0
41666244,FR940721-1-00026,0.03
41666244,FT944-10002,0.05
41666244,FR940505-1-00073,0.09
41666244,LA121389-0123,1.0
40679278,LA121590-0108,1.0
40679278,LA022089-0011,0.0
40679278,FR941031-2-00070,0.04
40679278,LA042990-0140,0.1
40679278,FR940817-2-00235,0.35
40679278,LA112690-0001,0.0
29456079,FR940617-0-00174,0.1
29456079,LA121590-0108,0.95
29456079,LA122689-0070,0.96
29456079,FT932-132,0.84
29456079,LA112690-0001,0.03
29456079,LA043089-0156,0.03
6082058,FR940617-0-00205,0.81
6082058,FBIS3-52462,0.0
6082058,FT923-8831,0.0
6082058,LA010489-0041,0.97
6082058,FR940216-0-00200,0.0
6082058,LA112690-0001,0.22
6082058,LA121590-0108,1.0
6082058,FBIS3-29,0.0
37464671,LA010390-0086,0.4
37464671,LA112690-0001,0.49
37464671,FR940505-1-00359,0.9
37464671,FBIS3-40190,0.0
37464671,LA121590-0108,1.0
37464671,LA081490-0030,0.9
37464671,FBIS3-41478,0.1
37464671,FR940112-1-00044,0.7
40652679,FR940617-0-00203,0.1
40652679,FR940803-2-00009,0.1
40652679,LA121590-0108,0.9
40652679,FT921-4212,0.1
40652679,LA060989-0102,0.12
40652679,LA112690-0001,0.09
40652679,FR940516-1-00120,0.1
40652679,FR941110-1-00019,0.83
39503308,LA040689-0080,0.0
39503308,LA112690-0001,0.19
39503308,LA112990-0231,1.0
39503308,LA050390-0216,0.2
39503308,FR940505-1-00343,0.2
39503308,FR940720-0-00100,0.0
39503308,LA121590-0108,1.0
39503308,LA020689-0022,1.0
39632557,FR941025-2-00054,0.09
39632557,FT933-12618,0.93
39632557,LA112690-0001,0.03
39632557,LA121590-0108,0.95
39632557,LA090290-0177,0.1
39632557,FR941230-0-00123,0.02
39632557,LA022189-0123,0.09
41976983,LA112690-0001,0.0
41976983,LA121590-0108,0.99
41976983,LA032989-0021,0.81
41976983,FBIS3-27468,0.02
41976983,FR941007-1-00013,0.51
41976983,LA120789-0075,0.77
42023252,FR940817-0-00024,0.1
42023252,LA112690-0001,0.0
42023252,FR941007-1-00014,0.0
42023252,LA121590-0108,0.9
42023252,LA022189-0045,0.0
42023252,FBIS3-43002,0.0
42023252,FR940613-1-00035,0.0
42023252,LA050490-0208,0.71
42306042,FR940620-0-00169,0.09
42306042,LA010389-0040,0.9
42306042,FBIS3-60286,0.1
42306042,FR941110-1-00024,0.1
42306042,LA121590-0108,0.82
42306042,LA112690-0001,0.1
42306042,FR940711-2-00084,0.1
42306042,FT921-8131,0.1
42946184,FBIS3-41635,0.34
42946184,LA121590-0108,1.0
42946184,LA112690-0001,0.0
42946184,FR940405-1-00040,0.07
42946184,LA121289-0035,1.0
42946184,FR940930-0-00189,0.82
42946184,FBIS4-44913,0.36
42946184,LA012489-0059,1.0
6331127,LA121590-0108,1.0
6331127,LA112690-0001,0.0
6331127,LA010589-0033,0.2
6331127,FBIS4-67497,0.1
6331127,LA121590-0131,0.5
6331127,FBIS4-22056,0.0
6331127,LA032290-0223,0.0
40457238,LA121590-0108,0.9
40457238,FBIS4-51387,0.19
40457238,FR940817-2-00226,0.8
40457238,FR940405-1-00099,0.85
40457238,FBIS4-37437,0.19
40457238,FR940921-1-00008,0.7
40457238,LA112690-0001,0.2
40457238,FBIS3-48159,0.0
43245439,LA112690-0001,0.5
43245439,LA121590-0108,0.98
43245439,FBIS3-4315,0.7
43245439,LA120889-0040,0.8
43245439,FR940613-1-00034,0.1
43245439,FT941-12578,0.85
43245439,FBIS3-41572,0.7
43245439,FBIS4-67659,0.7
18666417,LA112789-0026,1.0
18666417,FR941006-1-00126,0.0
18666417,LA121590-0108,1.0
18666417,LA011989-0129,0.0
18666417,FR940613-1-00036,0.0
18666417,LA112690-0001,0.0
18666417,FBIS4-67533,0.0
18666417,FR940610-0-00030,0.0
34588901,LA112690-0001,0.71
34588901,LA121890-0152,0.9
34588901,LA042789-0047,0.72
34588901,FR941102-1-00119,0.1
34588901,LA121590-0108,0.91
34588901,LA121089-0235,0.89
34588901,FT942-14538,0.2
34588901,LA121990-0004,0.89
41740674,FR940802-0-00050,0.0
41740674,LA121590-0108,1.0
41740674,FT932-13991,0.0
41740674,FBIS3-40450,0.0
41740674,LA112690-0001,0.0
41740674,FBIS3-41666,0.0
41740674,LA082590-0024,0.2
41740674,FT933-12612,0.9
15176395,FT941-9725,0.0
15176395,FR941019-2-00024,0.0
15176395,LA070989-0148,0.0
15176395,LA112690-0001,0.0
15176395,FT921-5494,0.0
15176395,LA121590-0108,1.0
15176395,FT941-10532,0.0
15176395,FBIS4-20472,0.0
31894301,LA121590-0108,1.0
31894301,LA112690-0001,0.2
31894301,FBIS3-61499,0.34
31894301,FR940919-0-00033,0.3
31894301,LA121690-0122,1.0
31894301,FR940802-0-00052,0.23
31894301,FR940630-1-00013,1.0
27380122,FR940202-1-00055,0.06
27380122,LA121590-0108,1.0
27380122,LA112690-0001,0.0
27380122,FR940111-1-00036,0.08
27380122,FR941130-0-00122,0.67
27380122,FBIS3-24469,0.84
27380122,FBIS3-32535,0.0
41667283,FT941-11697,0.19
41667283,LA121590-0108,0.8
41667283,FT931-7871,0.09
41667283,FR940610-1-00033,0.1
41667283,LA112690-0001,0.7
41667283,FR940505-1-00348,0.3
41667283,FBIS4-60349,0.0
19629221,FR940204-0-00036,0.8
19629221,LA121590-0108,0.81
19629221,FR941110-1-00025,0.1
19629221,LA120389-0074,0.09
19629221,LA010690-0098,0.07
19629221,LA112690-0001,0.09
42989258,LA112690-0001,0.72
42989258,FR940804-0-00016,0.12
42989258,FR940817-2-00274,0.31
42989258,FT911-4261,0.0
42989258,FR940505-1-00329,0.13
42989258,LA121590-0108,0.91
42989258,FR940602-1-00023,0.32
42989258,FR940505-1-00246,0.12
38366313,FBIS4-67497,0.12
38366313,FR940202-1-00055,0.09
38366313,FBIS3-61499,0.08
38366313,LA050490-0208,0.1
38366313,FR941130-0-00122,0.1
