38943920,FT943-15195,1.0
38943920,LA062290-0070,0.6
38943920,FBIS4-45041,0.0
38943920,FT923-6110,1.0
38943920,LA101790-0020,0.0
38943920,LA081389-0023,0.6
38943920,FR941230-2-00036,0.0
32532818,LA021690-0167,0.81
32532818,FR940413-2-00130,0.1
32532818,LA100889-0098,0.4
32532818,LA062290-0070,0.1
32532818,FT923-6110,0.9
32532818,FT944-2876,0.1
32532818,FBIS4-59076,0.0
32532818,LA121490-0119,0.25
38115257,FT923-6110,1.0
38115257,LA100590-0178,0.9
38115257,LA062290-0070,0.0
38115257,LA083090-0002,1.0
38115257,FR941207-2-00068,0.0
38115257,LA091990-0146,1.0
38115257,LA123190-0063,0.21
38115257,FR941130-0-00122,0.0
38620248,FR940603-1-00160,0.6
38620248,FT923-3529,0.02
38620248,LA091189-0051,0.6
38620248,LA100889-0137,0.04
38620248,FBIS4-45749,0.05
38620248,LA062290-0070,0.59
38620248,FT923-6110,0.75
38620248,FR940817-2-00213,0.09
38924796,LA082189-0033,0.2
38924796,FT911-2317,0.9
38924796,FR940202-2-00072,0.1
38924796,FT923-6110,0.9
38924796,FR940722-1-00033,0.1
38924796,LA062290-0070,0.19
38924796,LA101790-0097,0.7
38924796,FBIS3-41666,0.1
41143122,FT923-6110,0.92
41143122,LA062290-0070,0.2
41143122,LA100189-0062,0.02
41143122,FT923-5497,0.83
41143122,FT944-17187,0.82
41143122,LA120489-0058,0.91
41143122,FT944-14912,0.0
41143122,FT943-2749,0.11
38128935,LA062290-0070,0.57
38128935,LA070589-0091,0.29
38128935,FT923-4394,0.79
38128935,LA101390-0102,0.92
38128935,LA120389-0240,0.5
38128935,FT923-6110,0.7
38128935,FBIS4-66382,0.16
38128935,FT933-5307,0.73
40806780,FT923-6110,0.96
40806780,FR940317-1-00121,0.02
40806780,LA062290-0070,0.09
40806780,FBIS4-67533,0.03
40806780,LA102389-0075,0.99
40806780,LA010190-0081,0.07
6492217,LA030989-0189,1.0
6492217,LA062290-0070,0.0
6492217,FT923-6110,1.0
6492217,LA101589-0180,0.0
6492217,FT923-1747,1.0
6492217,FR941212-0-00124,0.0
6492217,FR940114-0-00046,1.0
41878331,FR940603-1-00209,0.0
41878331,LA062290-0070,0.0
41878331,FT911-124,0.0
41878331,LA072189-0002,1.0
41878331,FT923-6110,1.0
41878331,LA040289-0192,0.0
41878331,FT941-17340,1.0
30336781,FT923-6110,0.9
30336781,LA100289-0005,0.6
30336781,FT933-13671,0.1
30336781,FT923-6455,1.0
30336781,FBIS4-26774,0.5
30336781,FBIS3-2971,0.0
30336781,LA062290-0070,0.09
30336781,FT923-8862,0.0
41965819,LA090489-0064,0.0
41965819,FT943-1514,0.0
41965819,LA071790-0136,0.0
41965819,FT924-83,1.0
41965819,FT923-6110,1.0
41965819,LA080189-0042,1.0
41965819,LA062290-0070,0.0
41965819,FR940302-2-00082,0.0
40448013,FBIS4-44914,0.0
40448013,LA062290-0070,0.0
40448013,FT921-409,0.6
40448013,FBIS4-25610,1.0
40448013,FT923-6110,1.0
40448013,FT911-396,1.0
23672187,LA101190-0007,0.9
23672187,FT923-6110,0.99
23672187,FT933-8357,1.0
23672187,LA062290-0070,0.8
23672187,FT933-14801,0.8
23672187,FR941202-2-00139,0.0
23672187,FR940728-2-00131,1.0
20485371,FT923-6110,0.97
20485371,FT924-2373,0.1
20485371,LA061989-0095,0.22
20485371,LA100890-0072,0.15
20485371,LA050690-0148,0.0
20485371,FT923-5835,0.73
20485371,LA062290-0070,0.67
20485371,FT933-6576,0.8
41485723,LA010589-0160,0.04
41485723,LA062290-0070,0.7
41485723,LA082990-0118,0.6
41485723,FT932-15840,0.02
41485723,FT923-6110,0.96
41485723,LA031190-0095,0.1
41485723,FBIS4-68881,0.0
37917526,FT931-7520,1.0
37917526,FR940523-0-00055,0.0
37917526,FT923-6110,1.0
37917526,LA062290-0070,0.1
37917526,FBIS4-46649,0.0
37917526,LA071389-0103,0.1
37917526,FR940727-2-00117,0.0
37917526,LA062989-0112,1.0
41398442,FT922-3079,0.0
41398442,FT923-6592,0.9
41398442,FBIS4-68275,0.0
41398442,FBIS4-46469,0.0
41398442,FT923-6110,0.95
41398442,LA062290-0070,0.9
41398442,LA072990-0060,0.6
41398442,LA123190-0042,0.0
28375885,FT944-2898,0.0
28375885,FT923-6110,1.0
28375885,LA020289-0156,0.0
28375885,LA062290-0070,0.14
28375885,FT944-16873,1.0
28375885,FR940831-2-00127,1.0
28375885,LA100789-0097,1.0
38366313,LA101489-0074,0.09
38366313,FT923-6110,0.93
38366313,LA092190-0055,0.92
38366313,LA062290-0070,0.1
38366313,LA092089-0027,0.09
38366313,FT931-8471,0.09
42762599,FT923-6110,1.0
42762599,LA062290-0070,0.3
42762599,FR940727-2-00116,0.94
42762599,FBIS4-68893,0.0
42762599,FT924-2519,1.0
42762599,FT923-5267,0.05
42762599,LA092789-0093,1.0
42762599,FT942-11667,0.91
40963627,FT923-6110,1.0
40963627,LA102090-0035,0.6
40963627,LA120389-0130,0.5
40963627,LA103190-0052,0.0
40963627,LA062290-0070,0.0
40963627,LA062889-0066,0.0
40963627,FR940728-2-00132,0.0
40963627,LA100790-0144,0.0
42201828,FR941230-0-00119,0.1
42201828,FR940323-0-00102,0.2
42201828,FT931-16377,0.3
42201828,FT924-11804,0.3
42201828,FR941221-2-00104,0.21
42201828,FT923-6110,0.71
42201828,LA062290-0070,0.7
42201828,FBIS3-3258,0.1
35941984,FT923-6110,1.0
35941984,LA062290-0070,0.15
35941984,LA082889-0052,0.15
35941984,FT933-12493,0.15
35941984,LA062590-0054,0.85
35941984,FR940803-2-00061,0.0
35941984,FT931-3325,1.0
35941984,LA060689-0099,0.15
36873794,LA062290-0070,0.0
36873794,FBIS4-25977,1.0
36873794,FT923-6110,1.0
36873794,LA101290-0181,0.0
36873794,FR940906-2-00093,1.0
36873794,LA082690-0108,1.0
36873794,FBIS3-38494,0.0
36873794,FBIS4-27728,0.5
40820516,FT923-6110,1.0
40820516,FT944-12299,0.7
40820516,FT933-6566,0.5
40820516,LA112190-0043,0.0
40820516,LA092390-0028,0.96
40820516,FBIS4-68333,0.0
40820516,LA062290-0070,0.0
40820516,FBIS3-42399,0.5
34335673,FT922-14245,0.0
34335673,LA062290-0070,0.8
34335673,LA071789-0097,0.85
34335673,FR940728-2-00129,0.84
34335673,FT923-6110,0.85
34335673,FBIS4-26773,0.45
34335673,FBIS4-25767,0.8
34335673,LA011689-0055,0.81
11209267,LA082389-0064,1.0
11209267,FT943-2257,0.84
11209267,FR940812-2-00217,0.99
11209267,LA073189-0093,1.0
11209267,LA062290-0070,0.55
11209267,FR940603-1-00143,0.0
11209267,FT923-6110,0.99
11209267,LA080289-0005,1.0
39490925,LA030990-0199,0.0
39490925,LA062290-0070,0.1
39490925,LA101490-0142,1.0
39490925,FT923-6110,1.0
39490925,LA111390-0147,1.0
39490925,LA092989-0171,0.8
39490925,FR940831-2-00107,0.0
39490925,LA081590-0093,0.11
37936902,LA091989-0139,0.8
37936902,FT944-5569,0.5
37936902,FT922-2927,0.4
37936902,LA062290-0070,0.3
37936902,FT923-6110,0.8
37936902,LA101289-0148,0.9
37936902,FT933-9488,0.95
37936902,FT931-1199,0.98
34167968,FT932-9724,0.0
34167968,FR940902-1-00008,0.61
34167968,FT923-6110,0.7
34167968,LA062290-0070,0.1
34167968,LA091789-0200,1.0
34167968,FT923-6038,1.0
34167968,FR941230-0-00123,0.0
34167968,FT923-2326,0.0
33565158,FT944-14912,0.96
33565158,LA062290-0070,0.91
33565158,FT923-6110,1.0
33565158,FR940722-1-00033,0.0
33565158,LA101790-0020,0.0
33565158,FBIS4-25977,0.1
33565158,LA080289-0005,0.0
33565158,LA100889-0098,1.0
41747628,LA082889-0052,0.1
41747628,LA083090-0002,0.98
41747628,LA062290-0070,0.01
41747628,FT923-6110,0.88
41747628,FBIS4-59076,0.0
41747628,FT944-2898,0.0
41747628,FT933-14801,0.25
36736084,FR940817-2-00213,0.1
36736084,LA072189-0002,0.78
36736084,FT923-6110,0.78
36736084,FT924-83,0.1
36736084,LA031190-0095,0.7
36736084,FR940727-2-00116,0.73
