38896482,FBIS3-50156,0.0
38896482,FT941-428,0.99
38896482,FR940919-0-00086,0.94
38896482,LA073189-0033,0.0
38896482,FR941222-0-00085,0.0
38896482,FR941222-0-00083,0.97
38896482,FR941103-2-00019,0.99
38896482,FR941222-1-00073,0.97
23670192,FBIS3-60342,0.0
23670192,LA122890-0132,0.8
23670192,FT941-428,0.8
23670192,LA073189-0033,0.0
23670192,FR940805-2-00016,0.0
23670192,FR941206-0-00144,0.0
23670192,FR941130-0-00122,0.9
23670192,FT941-427,0.0
32655193,FT941-428,0.04
32655193,LA050890-0018,0.08
32655193,LA073189-0033,0.0
32655193,FR940919-0-00050,0.8
32655193,FBIS3-41666,0.15
32655193,FT941-6867,0.84
32655193,FR940810-2-00043,0.01
32655193,FBIS4-44724,0.86
33827492,FBIS4-66480,0.94
33827492,LA073189-0033,0.09
33827492,FBIS3-5103,0.09
33827492,FR941206-0-00163,0.91
33827492,FBIS4-21376,0.93
33827492,FT941-428,0.9
33827492,FR941216-0-00075,0.1
33827492,FBIS3-60365,0.91
21711933,FT943-9258,0.09
21711933,FBIS3-20990,0.1
21711933,FT941-428,0.2
21711933,LA073189-0033,0.05
21711933,FT921-15343,0.49
21711933,FR940513-2-00187,0.03
21711933,FR940902-1-00048,0.5
6367365,LA073189-0033,0.02
6367365,FBIS3-23,0.24
6367365,FR940728-0-00052,0.9
6367365,FBIS3-60739,0.0
6367365,FBIS3-60336,0.85
6367365,FT941-428,0.89
6367365,FBIS3-37947,0.4
6367365,FT921-10223,0.09
41618523,FBIS4-45748,1.0
41618523,FR940810-2-00039,0.0
41618523,LA073189-0033,0.0
41618523,FT941-428,0.95
41618523,FT931-16645,0.78
41618523,LA072590-0088,0.13
41618523,FBIS4-21486,0.38
41618523,LA012989-0054,0.16
36551747,LA061589-0093,0.37
36551747,FBIS4-20505,0.43
36551747,FBIS4-67546,0.71
36551747,LA073189-0033,0.1
36551747,FR940727-1-00036,0.48
36551747,FT941-428,0.66
36551747,FT931-3879,0.5
36551747,FR941222-0-00086,0.73
39114609,FR941011-2-00112,0.0
39114609,FR940106-1-00019,0.9
39114609,FT941-428,1.0
39114609,FT923-288,0.0
39114609,FBIS4-20355,0.0
39114609,LA073189-0033,0.0
39114609,LA120590-0094,1.0
40806780,LA073189-0033,0.02
40806780,FR940304-1-00044,0.85
40806780,FT941-428,0.86
40806780,FR940919-0-00051,0.88
40806780,FBIS3-22249,0.92
40806780,FR940727-1-00047,0.06
40806780,FT911-2922,0.86
40806780,LA031889-0105,0.24
38920658,FT943-10219,0.0
38920658,FBIS4-20694,0.0
38920658,LA073189-0033,0.0
38920658,FBIS4-41334,0.0
38920658,FT941-428,0.97
38920658,FBIS4-17409,0.2
38920658,FR941206-1-00134,0.2
38920658,FT932-9859,0.0
34389542,LA062989-0089,0.8
34389542,LA031289-0073,0.5
34389542,FT941-428,0.7
34389542,FBIS3-35997,0.4
34389542,FBIS3-19575,0.1
34389542,LA073189-0033,0.0
34389542,FR941013-1-00073,0.6
34389542,FR940406-0-00190,0.57
39943060,FBIS4-25731,0.79
39943060,FT934-8135,0.0
39943060,FT924-13435,0.0
39943060,FT941-14722,0.96
39943060,LA073189-0033,0.01
39943060,FT941-428,0.51
39943060,FR940406-2-00181,0.78
39943060,FR940810-0-00291,0.05
40402602,LA073189-0033,0.0
40402602,FBIS3-22577,0.0
40402602,FR940407-0-00058,0.58
40402602,FT941-428,0.76
40402602,LA073189-0071,0.08
40402602,FBIS3-31267,0.0
40402602,FR940620-0-00062,0.71
40402602,FBIS3-7106,0.0
40722460,FR941013-1-00077,0.0
40722460,FT924-8551,1.0
40722460,FR940810-0-00230,0.0
40722460,FR940223-0-00054,0.0
40722460,FT943-7475,1.0
40722460,LA073189-0033,0.0
40722460,FT941-428,1.0
40722460,FR940919-0-00119,0.0
23228736,FT944-7809,0.91
23228736,FBIS3-27134,0.39
23228736,FR941222-0-00091,0.29
23228736,FT941-428,0.62
23228736,FR940428-2-00021,0.87
23228736,LA073189-0033,0.0
23228736,FT921-12783,0.33
23228736,LA012289-0087,0.23
38785661,FR940505-1-00289,0.9
38785661,FT943-12818,0.91
38785661,FT941-428,0.19
38785661,LA073189-0033,0.11
38785661,FBIS4-20472,0.2
38785661,FR940727-1-00044,0.81
32641084,FBIS3-7124,0.8
32641084,LA073189-0033,0.07
32641084,FT941-428,0.98
32641084,FT923-12551,0.4
32641084,FBIS4-21427,0.4
32641084,FT944-9354,0.09
35527560,FT941-428,0.91
35527560,LA080389-0074,0.8
35527560,FBIS3-27512,0.0
35527560,LA061889-0180,0.31
35527560,FT911-351,0.1
35527560,FR940919-0-00096,0.32
35527560,LA073189-0033,0.0
35527560,FT923-11328,0.0
30680632,FBIS4-45750,0.9
30680632,FR941103-2-00018,1.0
30680632,FT941-428,0.3
30680632,FR941222-0-00082,0.94
30680632,FR940919-0-00107,0.7
30680632,LA073189-0033,0.0
30680632,FBIS4-45649,0.7
30680632,FR940406-2-00182,0.0
22156687,FR940128-2-00068,1.0
22156687,FT944-6158,0.19
22156687,LA051190-0071,0.1
22156687,LA073189-0033,0.0
22156687,FR940919-0-00105,0.8
22156687,FT941-428,0.9
22156687,FR941206-0-00156,0.9
22156687,FBIS4-67533,0.0
42920460,FBIS3-41627,0.12
42920460,FBIS4-67756,0.0
42920460,LA073189-0033,0.0
42920460,FBIS3-22887,0.13
42920460,FR940527-0-00057,0.76
42920460,FT941-428,0.94
42920460,FR940407-0-00054,0.69
42920460,FBIS4-45694,0.12
32511836,FR940919-0-00101,0.99
32511836,FT924-14671,0.73
32511836,FT941-428,0.67
32511836,FBIS4-21485,0.9
32511836,LA073189-0033,0.12
32511836,FR940505-1-00098,0.8
32511836,FBIS3-22447,0.78
32511836,FBIS4-27551,0.93
17887363,FR940223-1-00063,0.76
17887363,FR940810-2-00045,0.93
17887363,FBIS4-45670,0.95
17887363,FT941-428,0.97
17887363,FR940919-0-00095,0.99
17887363,FT942-14095,0.99
17887363,LA073189-0033,0.18
17887363,FR940607-0-00034,0.94
6331127,FT941-428,0.5
6331127,FR940919-0-00053,0.2
6331127,FR940505-1-00265,0.3
6331127,LA073189-0033,0.0
6331127,FBIS3-22420,0.0
6331127,FR941222-1-00023,0.5
6331127,LA093090-0238,0.0
6331127,FT921-331,0.3
42010722,FT911-3655,0.0
42010722,FT944-11389,0.75
42010722,LA093090-0173,1.0
42010722,LA073189-0033,0.0
42010722,FR940919-0-00080,0.0
42010722,FBIS3-22419,0.96
42010722,FT941-428,0.94
42010722,FT934-17401,0.9
40457238,LA073189-0033,0.0
40457238,LA081089-0038,0.7
40457238,LA051290-0016,0.7
40457238,FT941-428,0.8
40457238,FT932-11974,1.0
40457238,LA040890-0248,0.0
40457238,LA081089-0085,0.8
40457238,FT934-6626,0.8
40789738,FT933-10478,0.5
40789738,LA051689-0117,0.8
40789738,FT941-428,0.5
40789738,LA040790-0126,0.5
40789738,LA073189-0033,0.3
40789738,FR941222-0-00084,0.7
40789738,FBIS3-30733,0.1
40789738,FT924-8720,0.5
41701371,FR941206-0-00195,1.0
41701371,FBIS3-60364,0.19
41701371,FT941-428,0.19
41701371,FBIS3-22333,0.12
41701371,FR940602-1-00086,1.0
41701371,FR941017-2-00036,1.0
41701371,LA073189-0033,0.1
41701371,LA111189-0078,0.1
34056185,FBIS3-22150,0.9
34056185,FT932-245,0.9
34056185,FT943-11425,0.89
34056185,FBIS4-21366,0.8
34056185,FT941-428,0.8
34056185,LA073189-0033,0.1
34056185,FBIS3-40450,0.1
