34669613,FBIS3-41168,0.74
34669613,FBIS4-4127,0.57
34669613,FBIS4-10862,0.18
34669613,LA050789-0006,0.28
34669613,LA052889-0105,0.21
34669613,FBIS3-41163,0.82
34669613,FBIS3-60025,0.87
34669613,LA091689-0063,0.72
40463303,FR941202-2-00139,0.01
40463303,FBIS4-27658,0.9
40463303,FBIS3-2893,0.83
40463303,FBIS4-10862,0.85
40463303,FBIS3-60025,0.88
40463303,FBIS4-1713,0.9
40463303,LA071190-0042,0.09
41688176,FBIS3-5728,0.0
41688176,FBIS4-49075,0.8
41688176,FBIS4-46649,0.0
41688176,FBIS4-10862,0.0
41688176,FT941-15749,0.5
41688176,FBIS3-60025,1.0
41688176,FT934-5207,0.0
41688176,FBIS3-21886,0.9
39601392,FBIS4-10862,0.0
39601392,FBIS4-53138,0.9
39601392,FBIS3-60025,0.91
39601392,LA030589-0044,1.0
39601392,LA030789-0089,0.0
39601392,FR940822-0-00067,0.0
39601392,FBIS4-25066,0.0
39601392,FBIS3-41261,0.0
36522920,FBIS3-41251,0.9
36522920,FBIS3-28711,0.9
36522920,FBIS4-10862,0.0
36522920,FBIS3-58,0.0
36522920,FBIS3-60083,0.9
36522920,FT941-2291,0.0
36522920,FBIS3-60025,0.84
36522920,FBIS3-41252,0.8
41433005,FBIS4-45309,0.95
41433005,FBIS3-41244,0.02
41433005,FBIS4-10862,0.03
41433005,FBIS3-60025,0.94
41433005,FT934-8590,0.97
41433005,LA062189-0031,0.04
41433005,FBIS3-41174,0.93
41580583,LA030589-0169,0.0
41580583,FBIS4-52041,0.01
41580583,FBIS4-45563,1.0
41580583,FBIS4-10862,0.4
41580583,FBIS4-52946,0.99
41580583,LA081990-0211,0.04
41580583,FBIS3-60025,1.0
41580583,FBIS4-21210,0.31
37658180,FBIS4-45307,1.0
37658180,FBIS3-60189,1.0
37658180,FBIS3-60025,1.0
37658180,FBIS4-5434,0.6
37658180,FBIS3-21759,0.9
37658180,FBIS4-10862,0.48
37658180,FBIS3-5264,0.5
25538533,FBIS4-10862,0.12
25538533,FBIS3-60025,0.88
25538533,FBIS3-21611,0.2
25538533,FBIS4-52037,0.05
25538533,FBIS4-45305,0.41
25538533,LA061790-0061,0.18
25538533,FBIS3-46302,0.86
25538533,FR941213-0-00084,0.31
42544704,FBIS4-45376,0.05
42544704,FBIS4-10862,0.24
42544704,FBIS3-60025,1.0
42544704,FBIS3-5448,0.02
42544704,FBIS3-28982,0.02
42544704,FT932-5872,0.01
42544704,LA033090-0133,0.01
42544704,FBIS4-1796,0.98
29793616,FBIS4-51932,0.0
29793616,FBIS3-60025,1.0
29793616,FBIS3-48525,1.0
29793616,FR940104-0-00034,0.0
29793616,FT924-10092,1.0
29793616,FBIS4-10862,0.0
29793616,FR941206-1-00134,0.0
29793616,FT944-5223,0.0
24234910,FBIS4-10862,0.0
24234910,FT921-3261,1.0
24234910,FBIS4-2802,1.0
24234910,FBIS3-60025,1.0
24234910,FBIS4-26800,1.0
24234910,FBIS4-67238,0.0
24234910,LA121690-0051,1.0
42421443,FBIS3-60025,0.53
42421443,FBIS4-10862,0.04
42421443,LA050789-0008,0.06
42421443,FBIS4-28925,0.73
42421443,LA030990-0061,0.48
42421443,FBIS3-60183,0.55
42421443,FT921-3152,0.44
31081162,FBIS3-42400,0.1
31081162,FBIS3-60025,0.86
31081162,FBIS3-25902,0.27
31081162,LA042790-0115,0.03
31081162,FBIS4-10862,0.69
31081162,FBIS3-41211,0.91
34284540,FBIS4-10862,0.93
34284540,FR940324-2-00139,0.5
34284540,FBIS4-57661,0.96
34284540,FBIS3-4313,0.97
34284540,FR940922-2-00125,0.9
34284540,FBIS3-60025,1.0
34284540,LA073090-0027,0.97
34284540,FBIS3-41250,0.95
42948472,FBIS4-20989,1.0
42948472,FBIS4-10862,0.5
42948472,FR940203-1-00069,0.2
42948472,FBIS3-60342,0.0
42948472,FBIS3-28834,0.96
42948472,FBIS4-25105,1.0
42948472,FBIS3-60025,1.0
11003055,FBIS4-45410,0.41
11003055,FBIS3-60025,0.6
11003055,FBIS4-45297,0.1
11003055,FBIS4-10862,0.19
11003055,FBIS4-45276,0.7
11003055,FBIS4-26902,0.8
11003055,FBIS4-21307,0.2
11003055,FBIS4-26801,0.2
41743337,FBIS4-10862,0.18
41743337,FT924-13611,0.16
41743337,FBIS4-4450,0.17
41743337,FBIS3-29373,0.5
41743337,FBIS4-45369,0.23
41743337,FBIS3-60025,0.91
41743337,LA111589-0079,0.08
43175584,FT933-260,0.0
43175584,LA043090-0142,0.2
43175584,FBIS3-1004,0.0
43175584,FBIS4-10862,0.3
43175584,FBIS3-60025,1.0
43175584,FBIS4-26653,0.8
43175584,FBIS3-6783,0.5
32641084,LA062189-0055,0.01
32641084,LA030289-0145,0.2
32641084,LA052189-0063,0.03
32641084,FBIS4-10862,0.6
32641084,FBIS3-60025,1.0
32641084,FBIS4-67209,0.59
32641084,FBIS3-41105,0.5
32641084,FBIS3-26005,0.89
6342275,FBIS4-66983,0.0
6342275,FBIS4-10862,0.0
6342275,FBIS4-66978,1.0
6342275,FBIS4-45458,0.0
6342275,FBIS4-30503,1.0
6342275,FBIS3-41666,0.0
6342275,FBIS3-60025,1.0
6342275,LA011389-0166,0.0
15505671,FBIS4-6817,0.0
15505671,FBIS4-30500,0.0
15505671,FBIS4-10862,0.03
15505671,FBIS4-27476,0.7
15505671,FR940922-2-00127,0.0
15505671,FBIS3-60025,0.85
15505671,LA100490-0068,0.0
15505671,FBIS4-20988,0.8
43215044,FR940314-1-00041,1.0
43215044,FBIS4-52045,0.0
43215044,FBIS3-60025,1.0
43215044,FBIS3-1819,1.0
43215044,FBIS4-10862,0.0
43215044,FR940106-0-00015,0.0
43215044,FBIS3-41121,1.0
43215044,FBIS4-20472,0.0
6492217,FBIS3-60025,1.0
6492217,LA080289-0087,0.91
6492217,FBIS3-9994,0.9
6492217,FBIS4-10862,0.5
6492217,FBIS4-45564,0.5
6492217,FR940907-2-00118,0.0
6492217,FR941027-1-00030,0.03
6492217,LA010189-0079,0.97
18666417,LA092090-0024,0.0
18666417,FBIS3-60025,1.0
18666417,FBIS4-10862,0.19
18666417,FBIS4-32976,0.05
18666417,FR941107-2-00100,0.0
18666417,FBIS4-27452,0.0
18666417,FBIS4-27446,1.0
19913687,FT941-782,0.0
19913687,FBIS4-26397,0.82
19913687,FBIS4-10862,0.3
19913687,LA011589-0005,0.0
19913687,FBIS3-60025,0.91
19913687,FBIS4-29647,1.0
41063956,FBIS4-10862,0.1
41063956,FBIS3-12581,0.0
41063956,FBIS3-60025,0.9
41063956,FBIS3-28835,0.1
41063956,FBIS4-52603,0.0
41063956,FT941-6154,0.0
41063956,FBIS3-48057,0.8
41063956,FT942-9715,0.0
28368127,FBIS4-26355,0.3
28368127,FBIS3-60025,0.83
28368127,LA011689-0070,0.06
28368127,LA071990-0177,0.89
28368127,FBIS4-10862,0.48
28368127,FBIS4-66992,0.79
26942828,FBIS3-41253,0.98
26942828,FBIS4-10862,0.06
26942828,FBIS3-60025,1.0
26942828,FBIS3-21943,1.0
26942828,FBIS4-52038,0.0
26942828,FT923-11217,0.0
26942828,FT922-7496,0.0
12115558,FT911-1680,0.0
12115558,FBIS4-10862,0.09
12115558,FBIS3-60025,1.0
12115558,FBIS4-21166,0.9
12115558,FBIS4-20989,1.0
12115558,FBIS4-26653,0.88
12115558,LA092090-0024,0.0
38942713,LA050789-0006,0.65
38942713,FBIS4-26397,0.69
38942713,FBIS3-60025,0.75
38942713,LA062189-0055,0.71
38942713,FBIS4-10862,0.73
38942713,FBIS4-32976,0.76
38942713,FBIS4-45276,0.79
38942713,FBIS3-60083,0.78
41418973,FBIS4-53138,0.9
41418973,FBIS4-20472,0.0
41418973,FBIS3-60025,1.0
41418973,FBIS4-52603,0.0
41418973,FBIS4-10862,0.5
41418973,FBIS3-58,0.0
41418973,FT941-6154,1.0
41418973,FR940203-1-00069,0.0
42680944,FBIS3-2893,1.0
42680944,FR940922-2-00127,1.0
42680944,FBIS4-1796,1.0
42680944,FBIS3-29373,0.0
42680944,FBIS4-10862,0.0
42680944,FBIS3-60025,1.0
42680944,FBIS3-41666,0.0
42680944,FBIS4-27446,1.0
41856474,FBIS3-60025,1.0
41856474,FBIS3-26005,0.94
41856474,FBIS4-45309,0.89
41856474,FBIS3-28834,0.98
41856474,FBIS4-10862,0.17
41856474,FBIS4-30503,0.97
41856474,LA081990-0211,0.0
41856474,FBIS4-52037,0.06
38477855,FT944-5223,0.0
38477855,FT924-13611,0.11
38477855,FBIS3-60025,0.94
38477855,FBIS4-10862,0.0
38477855,FT941-782,0.5
38477855,LA100490-0068,0.0
38477855,LA091689-0063,0.8
38477855,FBIS4-46649,0.0
42946184,FBIS3-5728,0.0
42946184,FT923-11217,0.0
42946184,FR941213-0-00084,0.0
42946184,LA050789-0008,0.43
42946184,FBIS4-10862,0.79
42946184,FBIS3-60025,1.0
42946184,FBIS4-21307,0.38
42946184,FR941027-1-00030,0.41
40609199,FBIS4-66978,0.05
40609199,FBIS4-52038,0.0
40609199,FR940822-0-00067,0.0
40609199,FBIS4-21210,0.0
40609199,LA062189-0031,0.0
